prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon,ppl_num_scored_tokens,ppl_nll_sum,ppl_avg_nll,ppl
72,Fixed Delta 1.7,1.7,,,"The Council of PR Firms yesterday urged PR firms to ""pledge"" to Wikipedia that they will only submit materials to the hidden ""Talk"" pages where posts can languish for long periods and which are supervised by anonymous ""editors."" Jimmy"," Wales is now asking that the Wikimedia Foundation ""consider a blanket ban"" on such ""Talk"" pages (not to be confused with ""talk pages"") and/or that PR firms submit materials only to pages where editors are identifiable.

He also said the Wikimedia Foundation should ""consider a blanket ban"" on ""Talk"" pages and/or that PR firms submit materials only to pages where editors are identified.

I have no problem with people talking about their work. However, I have no",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,79,0.5949367088607594,0.7051282051282052,0.40506329113924056,1.7,1.7,1.7,,,,,,,,,,,,,,100,160.25000000,1.60250000,4.96543050
73,Fixed Delta 1.7,1.7,,,"Two Democratic state representatives from South Florida said Thursday that they've gathered with 33 colleagues to file paperwork with the Secretary of State to poll lawmakers for their support for a special session. At the end of session, superintendents and the statewide teachers'"," union have called on Gov. Rick Scott to call a special session.

""I am hoping to get this job done. I'm going to do it in a responsible way, and I'm going to let the voters decide,"" Rep. Carlos Guillermo Smith, D-Orlando said.

""It would be ridiculous for us to come back in June and do this again,"" Rep. Shevrin Jones, D-West Park said.

Guillermo Smith and",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,69,0.7391304347826086,0.9558823529411765,0.26086956521739135,1.7,1.7,1.7,,,,,,,,,,,,,,100,127.75000000,1.27750000,3.58765936
74,Fixed Delta 1.7,1.7,,,"He and a neighbor managed to lure the horse toward them with a handful of grass, Sickinger said, and they even petted the horse for a bit. Sickinger had a strap he planned to use to bridle the horse, but he said"," the neighbors held onto the rope instead and kept pulling on it, he said. The horse started running away, but the neighbors kept pulling on it to keep it in place, Sickinger said.

""It was crazy,"" he said. ""He said, 'My horse! It's my horse!'""

Sickinger said the neighbors also tied the rope around a tree with a noose and a chain around the neck. The horse was terrified and tried to bolt, he said.",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,76,0.5394736842105263,0.84,0.4605263157894737,1.7,1.7,1.7,,,,,,,,,,,,,,100,165.50000000,1.65500000,5.23307992
75,Fixed Delta 1.7,1.7,,,"Wolf, 33, joined the Africa Mercy crew in March, taking a short leave from her job as a registered nurse with the UC Davis Medical Center’s burn unit. She sat down recently to talk about language barriers, cabin fever and readjust","ing to life on a ship.

What did you think when you were told you were going to be working on a ship?

Wolf: I was surprised, because I never expected to be in Africa working for an international aid organization. I just thought it would be interesting, because I wanted to learn about other cultures. I wanted to meet people from other places. I wanted to learn how other people live.

Did you know you would be working on a ship?

",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,82,0.573170731707317,0.8024691358024691,0.426829268292683,1.7,1.7,1.7,,,,,,,,,,,,,,99,143.75000000,1.45202020,4.27173557
76,Fixed Delta 1.7,1.7,,,"OK!'s NYC Fashion Week Blog: Gwen Stefani's L.A.M.B. Can’t make it to NYC for Fashion Week? Don’t worry, OK!’s got you covered!","

October 19, 2011

By
Gwen Stefani

Not gonna lie, I'm super excited to come and play NYC's Fashion Week! But, being a big girl, I can't make it on short notice. I need time to plan my outfit! It would be really embarrassing to come and look like...well, nothing! I would want to make sure I look my best. I'm going to play it safe this time, though. I'm going to let",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,73,0.7123287671232876,0.9444444444444444,0.28767123287671237,1.7,1.7,1.7,,,,,,,,,,,,,,100,193.75000000,1.93750000,6.94137582
77,Fixed Delta 1.7,1.7,,,"A Chicago judge on Thursday dismissed a patent case between Apple and Motorola because, he said, neither side could adequately ""establish a right to relief."" As a result, a trial that was set to begin on Monday has been canceled. However, U",".S. District Judge Richard Posner asked both sides to submit their written briefs by Friday, so they can prepare for a future trial. The case involved Motorola's Motorola Mobility, which had sued Apple in November over the iPhone's ""sliding keypad,"" which Motorola said was not an original idea. Motorola’s attorneys argued Apple infringed on seven patents. [Reuters]",77,39,0.5064935064935064,5.197818390182175,1.0082049013621205e-07,Watermarked,0.9999998991795098,58,0.896551724137931,1.0,0.10344827586206895,1.7,1.7,1.7,,,,,,,,,,,,,,77,138.62500000,1.80032468,6.05161195
78,Fixed Delta 1.7,1.7,,,"FILE - Guinea security forces, center, face people rioting and burning rubbish and other goods in the streets of Conakry, April 13, 2015. Guinean security forces clashed with anti-government protesters in the opposition stronghold of Labe","ck late Friday, April 17, 2015, wounding at least one person who was taken to a hospital. A crowd protesting the result of legislative elections in February 2015 clashed with security forces. The demonstrators said they were calling for an end to a government crackdown on the opposition. (AP Photo, File)

‘Between 25-30 dead in Guinea train derailment,’ says opposition candidate

Reuters Staff, London

Tue, Mar 24, 2015 - Page 6

Gu",99,42,0.42424242424242425,4.003786086981051,3.1168367625803447e-05,Watermarked,0.9999688316323742,72,0.875,0.9859154929577465,0.125,1.7,1.7,1.7,,,,,,,,,,,,,,100,185.00000000,1.85000000,6.35981952
79,Fixed Delta 1.7,1.7,,,"Ford is building cars that ""talk"" with traffic lights, road signs and pedestrians. At CES 2019 in Las Vegas on Monday, the automaker announced plans to start selling cars that feature this type of technology in 2022. The technology, called"," ""Transparent Traffic,"" will enable users to communicate with cars, people and infrastructure around them, Ford says. The company has created a driverless car prototype called ""Transformative Mobility"" that it will roll out for testing by the end of 2019, Ford said. The company said it will begin introducing this technology to consumers in 2022 with cars that are already in production. Ford said it's planning to sell its new transparent cars in the premium market. The company said it has no plans to sell this",99,57,0.5757575757575758,7.4853392060950075,3.5681289972117485e-14,Watermarked,0.9999999999999644,85,0.6705882352941176,0.9047619047619048,0.3294117647058824,1.7,1.7,1.7,,,,,,,,,,,,,,100,206.87500000,2.06875000,7.91492328
80,Fixed Delta 1.7,1.7,,,"Things get a bit messy in a new brand campaign from Chobani. Centered on the tag ""Love This Life,"" its anthem film opens with a young family -- dad, mom, young daughter and son -- looking a bit worse for the wear"," as they eat breakfast. The young boy is dashing through, heeding his mother's ""Gotta Go"" command. The family appears to be on track to having a great day, but as they prepare for lunch, the toddler is distracted by a video game on his iPad. It turns out that the iPad is there to help with communication, so the dad decides to head out with it and take his daughter along. The mom stays behind to help with the situation, but soon she too is",99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,85,0.6941176470588235,0.9642857142857143,0.3058823529411765,1.7,1.7,1.7,,,,,,,,,,,,,,100,234.62500000,2.34625000,10.44632247
81,Fixed Delta 1.7,1.7,,,"“All the gold names have been pretty much getting hammered both on the credit side and the equity side for quite some time with gold prices coming down,” Wen Li, an analyst at CreditSights Inc., said in a phone interview yesterday",". “It’s really a question on which kind of gold you are willing to hold on to.”

Gold futures on Comex slumped as much as 1.8 percent to a low of $1,061.60 an ounce after the Federal Reserve’s Beige Book report showed a pickup in uncertainty in the economy. The metal pared its losses and was little changed at $1,063.60 an ounce at 10:16 a.m",99,42,0.42424242424242425,4.003786086981051,3.1168367625803447e-05,Watermarked,0.9999688316323742,73,0.726027397260274,0.9722222222222222,0.273972602739726,1.7,1.7,1.7,,,,,,,,,,,,,,100,134.37500000,1.34375000,3.83339180
82,Fixed Delta 1.7,1.7,,,Trump's new immigration ad was panned as racist. Turns out it was also based on a falsehood. - Hartford Courant Trump's new immigration ad was panned as racist. Turns out it was also based on a falsehood. Trump's new," immigration ad was panned as racist. Turns out it was also based on a falsehood. SEE MORE VIDEOS

NEW YORK - The man who commissioned a video that made Donald Trump's immigration proposals sound racist called it ""just rhetoric"" and said the Republican nominee's supporters should not be offended by it.

""It's a call to action so they know how they can help with the campaign,"" Raul Malo, the president of the Washington-based Hispanic Federation, said Sunday evening.",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,78,0.8205128205128205,1.0,0.17948717948717952,1.7,1.7,1.7,,,,,,,,,,,,,,100,159.62500000,1.59625000,4.93449334
83,Fixed Delta 1.7,1.7,,,"Customers line up to purchase lottery tickets, Monday, Oct. 22, 2018, at La Preferida Superdiscount store in Hialeah, Fla. For all the anticipation about whether someone will finally snag the gigantic Mega Millions and Power","ball jackpots, lottery players can rest easy — for now, at least. The jackpots are so enormous that the games are expected to draw big crowds. (AP Photo/Lynne Sladky)

Customers line up to purchase lottery tickets, Monday, Oct. 22, 2018, at La Preferida Superdiscount store in Hialeah, Fla. For all the anticipation about whether someone will finally snag the gigantic Mega Millions and Powerball jackpots, lottery players can",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,68,0.8088235294117647,0.9552238805970149,0.19117647058823528,1.7,1.7,1.7,,,,,,,,,,,,,,100,50.87500000,0.50875000,1.66321088
84,Fixed Delta 1.7,1.7,,,• Engage with other SRA functions to support the evidence gathering and credible deterrence approach of the SRA. The role of a Forensic Investigator is a key component part of the Investigation and Supervision Directorate within the SRA. As a Forensic Investigator," you will be in direct contact with Criminal Investigation and Supervisory officers.
• Support the development of the Forensic Investigator curriculum to ensure it meets statutory and operational needs.
• Assist in the development of the Forensic Investigator qualification for use by other forensic disciplines.
• Support the development of the SRA’s Forensic Science Training Program to provide training for trainee Forensic Scientists.
• Support the development and training of the Forensic Investigator professional standards document.
• Assist in the development of the material",99,54,0.5454545454545454,6.789028582272215,5.6445538431059e-12,Watermarked,0.9999999999943554,80,0.5625,0.759493670886076,0.4375,1.7,1.7,1.7,,,,,,,,,,,,,,100,178.87500000,1.78875000,5.98197033
85,Fixed Delta 1.7,1.7,,,"MidMichigan Health plans to restructure and re-align its work force in the coming months, and the changes could mean laying off as many as 1 percent of the company's nearly 5,000 workers. MidMichigan Health is the parent company of"," the Saginaw community hospitals and Saint Mary's Hospital.
Start the conversation, or Read more at MLive.com.",26,10,0.38461538461538464,1.585187847802434,0.05646183035796438,Human/Unwatermarked,0.0,17,0.9411764705882353,1.0,0.05882352941176472,1.7,1.7,1.7,,,,,,,,,,,,,,26,29.73437500,1.14362981,3.13813856
86,Fixed Delta 1.7,1.7,,,"When Katherine Gotovsky sees a problem, her response is immediate. The gears in her 17-year-old mind start working away, determined to come up with a solution whether it’s at school, retirement residences or in the tech industry.","

The 19-year-old has made a career out of thinking up creative solutions to problems – a problem she has faced and solved herself.

“I’ve always just been interested in problem-solving. I would always make up stories. I would always create problems,” Gotovsky said.

“The problem-solving part of my brain is really active,” she said.

In Grade 9, Gotovsky created a video",99,50,0.5050505050505051,5.86061441717516,2.305788288019096e-09,Watermarked,0.9999999976942117,65,0.7076923076923077,0.953125,0.29230769230769227,1.7,1.7,1.7,,,,,,,,,,,,,,100,142.62500000,1.42625000,4.16305841
87,Fixed Delta 1.7,1.7,,,"Tennessee farmers are cashing in on the local food movement. The federal government never measured just how much Tennessee farmers sold directly to customers at, say, a farmers market, but when it did (for the first time this year), it found"," Tennessee farmers are selling twice as much as they did just five years ago. The feds say it’s because folks are shopping for more fresh food. Meanwhile, Tennessee farmers are saying it’s because more people are noticing – and buying – the food they’re growing, and that’s because of the state’s reputation as a great place to raise a good-tasting crop. Environmentalists have also taken note. The Tennessee Valley Authority (TVA) this",99,56,0.5656565656565656,7.2532356648207434,2.0346556800431047e-13,Watermarked,0.9999999999997965,76,0.7105263157894737,0.9333333333333333,0.2894736842105263,1.7,1.7,1.7,,,,,,,,,,,,,,100,173.62500000,1.73625000,5.67601839
88,Fixed Delta 1.7,1.7,,,"A rocket attack by ISIS militants in northern Syria caused symptoms of “chemical gas” in 22 Syrian rebels, state media cited the Turkish armed forces as saying on Sunday. The attack targeted Turkey-backed rebels who have been besieging the ISIS"," stronghold of Jarabulus, the Turkish state-run Anadolu news agency quoted the Turkish armed forces as saying.

Syrian rebels were treated in Turkish hospitals after being exposed to the “chemical gas,” it added. The rebels were treated after they reported symptoms of the gas in Jarabulus and a small village nearby, the report said. The rebels were evacuated from the area and transferred to Turkish hospitals, where they were treated for “chemical gas poisoning,”",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,74,0.6216216216216216,0.8904109589041096,0.3783783783783784,1.7,1.7,1.7,,,,,,,,,,,,,,100,121.62500000,1.21625000,3.37450957
89,Fixed Delta 1.7,1.7,,,Ozier Muhammad/The New York TimesReynaldo Rodriguez of the Care Coordination program counseled a patient with H.I.V. on how to adhere to a drug regimen. Doctors are very good at telling us what to do,", but how do they know how?

By MARK ST. JUSTe and JONATHAN F. EISEN and TAMMY M. SCHWAN

June 4, 2014

WHEN Dr. G. Azar Rana, a gastroenterologist, prescribed an HIV medication to a man with advanced cancer, he worried that the man wouldn’t take it properly.

So Dr. Rana consulted a cancer center colleague who, because of the man",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,61,0.8360655737704918,0.9833333333333333,0.16393442622950816,1.7,1.7,1.7,,,,,,,,,,,,,,100,209.00000000,2.09000000,8.08491516
90,Fixed Delta 1.7,1.7,,,And yet the Cardinals are in position to complete a three-game sweep of the Cubs on Sunday night after erasing deficits of 4-0 and 6-4 on Saturday before Kolten Wong's two-run walk-off homer in the 10th," inning.

The Cardinals can wrap up the NL Central title with a win and a Milwaukee loss (not to mention a Cubs and Brewers game in Chicago). St. Louis will head into the regular season with confidence in its bullpen, which had the largest strike zone on Saturday. The Cardinals lead the NL with a 3.21 ERA and a 5.1-game lead in goals allowed, and their bullpen is second in ERA behind the Cubs' staff (3.12).

""Everybody",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,81,0.691358024691358,0.95,0.308641975308642,1.7,1.7,1.7,,,,,,,,,,,,,,100,195.75000000,1.95750000,7.08160091
91,Fixed Delta 1.7,1.7,,,"Talking to the press people here at the Heliport on Saturday, the National BJP leader, while stating the Naga issue as complicated, said all the stakeholders would taken on board while trying to find a permanent solution to it. When asked about"," the possible eruption of the situation, he said that the situation would not happen but if it does the government would be ready to face it. The BJP leader went on and said that the situation would not be as it happened in Nagaland. He stated that the situation would not be as it happened in Nagaland and it would not be as it happened in Nagaland. He further stated that the situation would not be as it happened in Nagaland. He stated that the situation would",99,64,0.6464646464646465,9.110063995014853,4.116669580158606e-20,Watermarked,1.0,87,0.3563218390804598,0.5232558139534884,0.6436781609195402,1.7,1.7,1.7,,,,,,,,,,,,,,100,128.00000000,1.28000000,3.59663973
92,Fixed Delta 1.7,1.7,,,"LUCERNE VALLEY — A motorist on Thursday morning found the body of a bicyclist who had been struck by a hit-and-run driver the night before. Angelo “Andy” Douglas Azzato, 47,"," of Escondido was killed in the crash around 11:30 p.m. Wednesday, according to the California Highway Patrol.

The crash happened on Highway 101 near the intersection with Mountain Center Road in front of the Mountain View Mall. The driver of the vehicle that hit the bicyclist crossed the road’s center median and struck Azzato, who then struck a cement wall and struck a sign, the CHP said.

Witnesses said the driver fled the scene north",99,34,0.3434343434343434,2.1469577567869402,0.01589832240819098,Human/Unwatermarked,0.0,78,0.6794871794871795,0.935064935064935,0.3205128205128205,1.7,1.7,1.7,,,,,,,,,,,,,,100,146.62500000,1.46625000,4.33295605
93,Fixed Delta 1.7,1.7,,,"Famously tight-lipped about her Scientology faith, The Handmaid’s Tale star Elisabeth Moss has opened up in a candid new interview. Elisabeth Moss won’t delve into the specifics of her beliefs in"," Scientology but she does offer some insight about how she has used Scientology as a guide to filmmaking, notably for her Hulu series, The Handmaid’s Tale.

In an interview with Glamour, Moss says that her Scientology background gave her a head start when she was looking for work. “I’ve had faith in Scientology since I was a kid,” Moss says. “I’ve been practicing Scientology for years, so I know all of this",99,51,0.5151515151515151,6.092717958449424,5.550477317542801e-10,Watermarked,0.9999999994449522,75,0.7333333333333333,0.972972972972973,0.2666666666666667,1.7,1.7,1.7,,,,,,,,,,,,,,100,157.00000000,1.57000000,4.80664819
94,Fixed Delta 1.7,1.7,,,"TOPEKA, Kan. (WIBW) -- With a snowstorm (and possible blizzard) moving, many of us will spend Sunday indoors. And, while our four-legged friends may come with their own fur coats, they are"," not expected to need one.

""It's a blanket of snow, and it's got a lot of ice in it and a lot of wind,"" said meteorologist Jim Ritter with AccuWeather.

Ritter said the storm is expected to bring between 8 and 12 inches of snow. He said there could even be some snow drifts, which can pose a serious risk to animals.

""In an area like this, where you're not going to get the sunshine",99,52,0.5252525252525253,6.324821499723688,1.2676273926722297e-10,Watermarked,0.9999999998732373,75,0.7066666666666667,0.9459459459459459,0.29333333333333333,1.7,1.7,1.7,,,,,,,,,,,,,,100,163.87500000,1.63875000,5.14872958
95,Fixed Delta 1.7,1.7,,,"Madore received the package along with three crosses she had ordered in memory of her son Christopher Medina who died July 15, 2009, in a traffic accident along the Carson River. She purchased the crosses from Harriet Carter, a Pennsylvania mail order company.","

""It was one thing for us to order the crosses and for them to come, but (the company) did not ask if I wanted to keep the crosses, which was really nice of them,"" Madore said. ""They gave me a chance to keep the crosses and I thought that was really nice.""

Madore said she also received a call from the mail order company saying the crosses had arrived and would be ready for pick up Monday. She said she was told they would",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,84,0.6071428571428571,0.8795180722891566,0.3928571428571429,1.7,1.7,1.7,,,,,,,,,,,,,,100,153.50000000,1.53500000,4.64132553
96,Fixed Delta 1.7,1.7,,,"Rockland — Maine-based nonprofit WindowDressers coordinates community volunteers to build affordable, re-usable, interior insulating window inserts that tighten up existing windows. The cost of the insert depends on the size of the window, but averages $25"," to $50 per window, which is more affordable than replacing windows.
The nonprofit was started by a member of the Kingdom Hall of Jehovah’s Witnesses who made his own insulating window inserts while his house was being renovated. The idea was that the inserts could be used to keep the heat in when the temperature drops and the cold out when the temperature rises. He found that the inserts worked better if they were made of 1/8-inch plywood, which can be cut and drilled",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,87,0.7241379310344828,0.9534883720930233,0.27586206896551724,1.7,1.7,1.7,,,,,,,,,,,,,,100,166.00000000,1.66000000,5.25931084
97,Fixed Delta 1.7,1.7,,,"France is in a difficult position. It has not had a sufficient spur to reform, despite the platitudes by both Sarkozy and Hollande. The fall of the Berlin Wall was a great spur to Germany, though it took it a few years to realize"," this. It would be interesting to know how many French citizens would admit to having taken advantage of the enormous subsidies and transfers to which the French are entitled by way of the EU (and within the EU there is no doubt about the French having had the largest share of those subsidies and transfers). There are certainly French who would admit they did take advantage, and it would be interesting to know how much they actually did take. I would guess that a substantial fraction of the French have benefited. I would not",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,94,0.5638297872340425,0.8279569892473119,0.43617021276595747,1.7,1.7,1.7,,,,,,,,,,,,,,100,207.37500000,2.07375000,7.95459700
98,Fixed Delta 1.7,1.7,,,"The Volstead Act was repealed on this date in 1933, returning control of alcohol to the states, and it was a happy day at the F.X. Matt Brewery. UTICA, N.Y. -- A total of 85 years ago"," today, the Volstead Act was repealed, bringing the 19th Amendment to the states. The Volstead Act had been in place since 1864 and it prohibited the manufacture, sale or transportation of alcohol.",41,14,0.34146341463414637,1.3525044520011484,0.08810699777565273,Human/Unwatermarked,0.0,32,0.8125,0.9354838709677419,0.1875,1.7,1.7,1.7,,,,,,,,,,,,,,41,49.21875000,1.20045732,3.32163562
99,Fixed Delta 1.7,1.7,,,"Ronny Deila blamed a rutted, ploughed Hampden pitch for his side's failure to inflict League Cup embarrassment upon Rangers. Denying they removed their feet from the pedal after the break Deila warned the SPFL the awful"," surface is only going to get worse and asked for a meeting to discuss the problem.

Deila said: “The pitch was too big. I don’t think it’s the right way to play – it’s not the right way to play, that’s for sure – it’s too big. I don’t think it’s the right way to play. The surface is going to get more difficult. I don�",99,49,0.494949494949495,5.628510875900897,9.088602153646789e-09,Watermarked,0.9999999909113978,71,0.49295774647887325,0.6857142857142857,0.5070422535211268,1.7,1.7,1.7,,,,,,,,,,,,,,100,145.75000000,1.45750000,4.29520807
100,Fixed Delta 1.7,1.7,,,"Back in 1982, the Endangered Species Act took the ocelot under its protection. The ocelot is a vulnerable creature, susceptible to habitat changes like roads, agriculture, housing developments and trapping. There may be fewer than 100 left in southern"," Mexico.

The ocelot was listed on the Federal Register on November 24. The Center for Biological Diversity, which submitted the petition, said it’s the first step toward having the species added to the Endangered Species Act. The Center for Biological Diversity works to protect endangered and threatened species.

“The designation of the ocelot as a threatened species under the Endangered Species Act will help ensure it stays safe for future generations,” said Becky Bond, executive",99,48,0.48484848484848486,5.396407334626633,3.399424987395955e-08,Watermarked,0.9999999660057501,76,0.631578947368421,0.88,0.368421052631579,1.7,1.7,1.7,,,,,,,,,,,,,,100,131.50000000,1.31500000,3.72475099
101,Fixed Delta 1.7,1.7,,,"Why do CEOs need extravagant perks even when they are firing staff and pleading for taxpayer bailouts? It may just be in their makeup, experts say. It takes arrogance and narcissism to become leader of a Fortune 500 company. Those same traits, however",", make it very hard for them to deal with the pandemic.
The coronavirus has created a problem for people who are not self-made billionaires: most of the CEOs at the top of the Fortune 500 are not self-made billionaires.
By that, I mean, the CEOs at the top of the Fortune 500 are not, on average, people who got rich by simply being ""smart,"" ""intelligent,"" ""creative"" or ""creative."" They are not people",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,74,0.6081081081081081,0.7671232876712328,0.3918918918918919,1.7,1.7,1.7,,,,,,,,,,,,,,100,163.00000000,1.63000000,5.10387472
102,Fixed Delta 1.7,1.7,,,"Assembly Minority Leader Pat Hickey, R-Reno, will have a GOP primary election opponent in 2014. Richard Fineberg, a retired lawyer who specialized in workers compensation cases, confirmed Tuesday he would run against Hickey in the Assembly District 25"," primary. Fineberg said he would officially launch his candidacy on Thursday.

“Pat Hickey, our current Assembly minority leader, has been in office for less than a year,” Fineberg said in an interview. “It’s hard to tell whether he has any real understanding of the Nevada Legislature or whether he just wanted to make a name for himself with supporters in his district.”

Hickey’s office has not responded to questions about Fine",99,38,0.3838383838383838,3.075371921883995,0.0010512010198350896,Human/Unwatermarked,0.0,73,0.7671232876712328,0.9722222222222222,0.23287671232876717,1.7,1.7,1.7,,,,,,,,,,,,,,100,139.62500000,1.39625000,4.04002144
103,Fixed Delta 1.7,1.7,,,"DAVIDSON, N.C., Jan. 10, 2019 /PRNewswire/ -- Rocus Networks, a managed cybersecurity service provider for business, announced today that it has entered the Palo Alto Networks NextWave Managed Security Service Provider (","MSP) Program to provide a comprehensive suite of on-premises and hybrid security services to its enterprise customers. The company has also announced that the first 100 customers to commit to its NextWave program will receive a free year of NextWave Plus, which provides advanced protection against advanced cyber threats, zero-day threats, and advanced persistent threats across its on-premises and hybrid security infrastructure.

""Our strategy is to extend our services to include more and more of our enterprise clients in order",99,58,0.5858585858585859,7.717442747369271,5.934340569241363e-15,Watermarked,0.9999999999999941,83,0.6385542168674698,0.926829268292683,0.3614457831325302,1.7,1.7,1.7,,,,,,,,,,,,,,100,169.87500000,1.69875000,5.46710923
104,Fixed Delta 1.7,1.7,,,"McDonald’s jumped 5.3 percent after the world’s biggest fast-food chain by revenue topped analysts’ forecasts for profit and sales. Shares of oil refiner Andeavor surged 14.4 percent, the biggest"," gainer in the S&P 500, after it agreed to buy XTO Energy for about $30 billion.

Waters rose 4.6 percent to $195 after the company said bigger U.S. customers were investing in its new technology. The company also reported a better-than-expected quarterly profit and forecast full-year revenue that topped analysts’ expectations.

American Software rose 16 percent to $24.77 after the software company said it expects to sell its health",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,76,0.7631578947368421,0.9466666666666667,0.23684210526315785,1.7,1.7,1.7,,,,,,,,,,,,,,100,156.75000000,1.56750000,4.79464658
105,Fixed Delta 1.7,1.7,,,the World Challenge a year ago. He won at Hilton Head on the U.S. Championships in Doral and Shanghai. the way up to No. 12. Woods won the vote as the best player on the U,".S. Ryder Cup team in 1999.

Woods and Mickelson will face off in the first match of the match play event on Thursday. Woods made his Ryder Cup debut in 1999. He is making his 19th appearance for the U.S. He was not selected to make his 16th appearance for the U.S.

Mickelson will make his 14th appearance for the U.S. Mickelson was selected for his 13th appearance for the U",99,41,0.41414141414141414,3.7716825457067866,8.107523404471492e-05,Human/Unwatermarked,0.0,74,0.5135135135135135,0.7808219178082192,0.4864864864864865,1.7,1.7,1.7,,,,,,,,,,,,,,100,126.87500000,1.26875000,3.55640428
106,Fixed Delta 1.7,1.7,,,Hull - Where the US goes the UK often follows. This is especially true of negatives. If the US has extreme weather we usually experience similar a few days later. If violent crime increases across the Pond likewise in the UK. Then there is shopping,", food, fuel, transport and the list can go on, are they prepared for blackouts? (not sarcasm)

Last year there was a black out in America,

As is well known in Britain the US is one of the few countries to be connected to the world by a grid of power lines with thousands of miles of power lines, cables and substations with some reaching over 1,000 miles in length. The US grid is one of the largest and most complex power",99,53,0.5353535353535354,6.556925040997952,2.7464302917418046e-11,Watermarked,0.9999999999725357,82,0.6951219512195121,0.9259259259259259,0.30487804878048785,1.7,1.7,1.7,,,,,,,,,,,,,,100,224.87500000,2.24875000,9.47588358
107,Fixed Delta 1.7,1.7,,,"GRANT COUNTY, N.M. - ""Everywhere I go, the kids call me the book lady,"" Dolly Parton said. She may be known for her country hits, but for years Dolly Parton has been giving out"," some of the most basic books to kids around the world.

""It's a great opportunity for us to get kids involved and get kids to think of things that they might have never thought about before,"" said Grant County Public Schools Title 1 Coordinator Rachael Martinez.

Martinez works in Grant County Public Schools, helping kids get the education they need. She said when she was in school, books like these were a rarity.

""It's not everyday that a kid gets",99,56,0.5656565656565656,7.2532356648207434,2.0346556800431047e-13,Watermarked,0.9999999999997965,80,0.7,0.9493670886075949,0.30000000000000004,1.7,1.7,1.7,,,,,,,,,,,,,,100,176.75000000,1.76750000,5.85619456
108,Fixed Delta 1.7,1.7,,,"Following her acceptance into iPOP! after try-outs in Fort Walton Beach, Michelle Bryant is talking positively about her fast-approaching opportunity. In her mind, there are no ifs, ands or buts. She�s going.","

""It was one of the best experiences on campus,� Bryant said of the try-outs, which had to be canceled due to the recent snowstorms.

""I just got so much out of it. I felt like the coaches were really invested. They really, really liked me.”

She had been in the gym, trying out for a spot on the collegiate team. She stressed the importance of working on her game and her team�s game in order",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,77,0.7012987012987013,0.9868421052631579,0.2987012987012987,1.7,1.7,1.7,,,,,,,,,,,,,,100,191.25000000,1.91250000,6.76999264
109,Fixed Delta 1.7,1.7,,,"While many restaurants in New York City have close relationships with farmers, and boast unimpeachable farm-to-table ethics, far fewer have actual gardens wherein they grow the produce that’s used on their plates. Six great restaurants with their very"," own food gardens, tucked away somewhere in Queens and Brooklyn.

Photo by: Deb Luciano

1. The Blue Brick Café, Flushing/Bayside (Brooklyn)

Photo by: Richard Mancuso

2. The Flushing Bay Ferry Terminal, Flushing’s waterfront neighborhood (Queens)

Photo by: Richard Mancuso

Photo by: Richard Mancuso

Photo by: Richard Mancus",99,47,0.47474747474747475,5.164303793352369,1.2066773532761895e-07,Watermarked,0.9999998793322646,49,0.6326530612244898,0.7708333333333334,0.36734693877551017,1.7,1.7,1.7,,,,,,,,,,,,,,100,156.62500000,1.56625000,4.78865702
